,Month,Month Code,County,County Code,Deaths,latitude,longitude
417,"Oct., 2008",2008/10,"Duval County, FL",12031,12,30.3540073,-81.6632109
418,"Oct., 2008",2008/10,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467
419,"Oct., 2008",2008/10,"Orange County, FL",12095,12,28.495156,-81.3111658
420,"Oct., 2008",2008/10,"DeKalb County, GA",13089,11,33.7575613,-84.2186508
421,"Oct., 2008",2008/10,"Fulton County, GA",13121,11,34.0580391,-84.2961283
422,"Oct., 2008",2008/10,"Cook County, IL",17031,40,41.8197385,-87.756525
423,"Oct., 2008",2008/10,"Lake County, IN",18089,13,41.4193829,-87.3692227
424,"Oct., 2008",2008/10,"Jefferson Parish, LA",22051,13,29.8502657,-90.1293894
425,"Oct., 2008",2008/10,"Orleans Parish, LA",22071,10,30.0801436,-89.9319134
426,"Oct., 2008",2008/10,"Baltimore city, MD",24510,19,39.2559916,-76.634341
427,"Oct., 2008",2008/10,"Wayne County, MI",26163,25,42.2682408,-83.2844172
428,"Oct., 2008",2008/10,"Jackson County, MO",29095,10,40.6531945,-106.3447246
429,"Oct., 2008",2008/10,"Kings County, NY",36047,14,40.64530975,-73.95502303
430,"Oct., 2008",2008/10,"Franklin County, OH",39049,11,40.0283162,-83.0076657
431,"Oct., 2008",2008/10,"Philadelphia County, PA",42101,30,40.0114538,-75.1326504
432,"Oct., 2008",2008/10,"Bexar County, TX",48029,16,29.4263987,-98.5104781
433,"Oct., 2008",2008/10,"Dallas County, TX",48113,20,32.7620405,-96.7790069
434,"Oct., 2008",2008/10,"Harris County, TX",48201,22,29.8119769,-95.3741247
435,"Oct., 2008",2008/10,"Tarrant County, TX",48439,10,32.7513658,-97.335696
436,"Nov., 2008",2008/11,"Maricopa County, AZ",4013,16,33.34883,-112.49123
437,"Nov., 2008",2008/11,"Pima County, AZ",4019,11,32.1112624,-111.6546163
438,"Nov., 2008",2008/11,"Los Angeles County, CA",6037,58,34.3155072,-118.2096814
439,"Nov., 2008",2008/11,"Broward County, FL",12011,11,26.1598074,-80.4623642
440,"Nov., 2008",2008/11,"Duval County, FL",12031,13,30.3540073,-81.6632109
441,"Nov., 2008",2008/11,"Cook County, IL",17031,40,41.8197385,-87.756525
442,"Nov., 2008",2008/11,"Marion County, IN",18097,11,39.7810289,-86.1365457
443,"Nov., 2008",2008/11,"Prince George's County, MD",24033,10,38.803929,-76.8518695
444,"Nov., 2008",2008/11,"Baltimore city, MD",24510,20,39.2559916,-76.634341
445,"Nov., 2008",2008/11,"Wayne County, MI",26163,28,42.2682408,-83.2844172
446,"Nov., 2008",2008/11,"Jackson County, MO",29095,12,40.6531945,-106.3447246
447,"Nov., 2008",2008/11,"Kings County, NY",36047,12,40.64530975,-73.95502303
448,"Nov., 2008",2008/11,"Hamilton County, OH",39061,10,39.2085354,-84.5501874
449,"Nov., 2008",2008/11,"Allegheny County, PA",42003,15,40.4597204,-79.9760405
450,"Nov., 2008",2008/11,"Philadelphia County, PA",42101,17,40.0114538,-75.1326504
451,"Nov., 2008",2008/11,"Shelby County, TN",47157,18,35.1782557,-89.8739775
452,"Nov., 2008",2008/11,"Dallas County, TX",48113,22,32.7620405,-96.7790069
453,"Nov., 2008",2008/11,"Harris County, TX",48201,22,29.8119769,-95.3741247
454,"Dec., 2008",2008/12,"Jefferson County, AL",1073,11,33.5228184,-86.9164513
455,"Dec., 2008",2008/12,"Maricopa County, AZ",4013,19,33.34883,-112.49123
456,"Dec., 2008",2008/12,"Los Angeles County, CA",6037,55,34.3155072,-118.2096814
457,"Dec., 2008",2008/12,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
458,"Dec., 2008",2008/12,"Palm Beach County, FL",12099,11,26.6279798,-80.4494174
459,"Dec., 2008",2008/12,"Fulton County, GA",13121,11,34.0580391,-84.2961283
460,"Dec., 2008",2008/12,"Cook County, IL",17031,30,41.8197385,-87.756525
461,"Dec., 2008",2008/12,"Marion County, IN",18097,11,39.7810289,-86.1365457
462,"Dec., 2008",2008/12,"East Baton Rouge Parish, LA",22033,10,30.5254797,-91.0899217
463,"Dec., 2008",2008/12,"Baltimore city, MD",24510,17,39.2559916,-76.634341
464,"Dec., 2008",2008/12,"Wayne County, MI",26163,26,42.2682408,-83.2844172
465,"Dec., 2008",2008/12,"Kings County, NY",36047,17,40.64530975,-73.95502303
466,"Dec., 2008",2008/12,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504
467,"Dec., 2008",2008/12,"Shelby County, TN",47157,13,35.1782557,-89.8739775
468,"Dec., 2008",2008/12,"Dallas County, TX",48113,19,32.7620405,-96.7790069
469,"Dec., 2008",2008/12,"Harris County, TX",48201,19,29.8119769,-95.3741247
470,"Jan., 2009",2009/01,"Maricopa County, AZ",4013,11,33.34883,-112.49123
471,"Jan., 2009",2009/01,"Los Angeles County, CA",6037,56,34.3155072,-118.2096814
472,"Jan., 2009",2009/01,"Duval County, FL",12031,10,30.3540073,-81.6632109
473,"Jan., 2009",2009/01,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467
474,"Jan., 2009",2009/01,"Cook County, IL",17031,30,41.8197385,-87.756525
475,"Jan., 2009",2009/01,"Baltimore city, MD",24510,19,39.2559916,-76.634341
476,"Jan., 2009",2009/01,"Wayne County, MI",26163,19,42.2682408,-83.2844172
477,"Jan., 2009",2009/01,"Clark County, NV",32003,17,36.13440979,-115.0472645
478,"Jan., 2009",2009/01,"Franklin County, OH",39049,11,40.0283162,-83.0076657
479,"Jan., 2009",2009/01,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504
480,"Jan., 2009",2009/01,"Shelby County, TN",47157,10,35.1782557,-89.8739775
481,"Jan., 2009",2009/01,"Dallas County, TX",48113,15,32.7620405,-96.7790069
482,"Jan., 2009",2009/01,"Harris County, TX",48201,26,29.8119769,-95.3741247
483,"Feb., 2009",2009/02,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814
484,"Feb., 2009",2009/02,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
485,"Feb., 2009",2009/02,"Cook County, IL",17031,22,41.8197385,-87.756525
486,"Feb., 2009",2009/02,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
487,"Feb., 2009",2009/02,"Wayne County, MI",26163,20,42.2682408,-83.2844172
488,"Feb., 2009",2009/02,"Clark County, NV",32003,10,36.13440979,-115.0472645
489,"Feb., 2009",2009/02,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504
490,"Feb., 2009",2009/02,"Dallas County, TX",48113,10,32.7620405,-96.7790069
491,"Feb., 2009",2009/02,"Harris County, TX",48201,22,29.8119769,-95.3741247
492,"Mar., 2009",2009/03,"Maricopa County, AZ",4013,15,33.34883,-112.49123
493,"Mar., 2009",2009/03,"Alameda County, CA",6001,15,37.6090291,-121.899142
494,"Mar., 2009",2009/03,"Kern County, CA",6029,10,35.3145701,-118.7538222
495,"Mar., 2009",2009/03,"Los Angeles County, CA",6037,53,34.3155072,-118.2096814
496,"Mar., 2009",2009/03,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144
497,"Mar., 2009",2009/03,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
498,"Mar., 2009",2009/03,"Cook County, IL",17031,21,41.8197385,-87.756525
499,"Mar., 2009",2009/03,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
500,"Mar., 2009",2009/03,"Baltimore city, MD",24510,16,39.2559916,-76.634341
501,"Mar., 2009",2009/03,"Wayne County, MI",26163,23,42.2682408,-83.2844172
502,"Mar., 2009",2009/03,"Jackson County, MO",29095,12,40.6531945,-106.3447246
503,"Mar., 2009",2009/03,"Kings County, NY",36047,10,40.64530975,-73.95502303
504,"Mar., 2009",2009/03,"Philadelphia County, PA",42101,17,40.0114538,-75.1326504
505,"Mar., 2009",2009/03,"Shelby County, TN",47157,13,35.1782557,-89.8739775
506,"Mar., 2009",2009/03,"Dallas County, TX",48113,15,32.7620405,-96.7790069
507,"Mar., 2009",2009/03,"Harris County, TX",48201,21,29.8119769,-95.3741247
508,"Apr., 2009",2009/04,"Maricopa County, AZ",4013,13,33.34883,-112.49123
509,"Apr., 2009",2009/04,"Alameda County, CA",6001,13,37.6090291,-121.899142
510,"Apr., 2009",2009/04,"Los Angeles County, CA",6037,41,34.3155072,-118.2096814
511,"Apr., 2009",2009/04,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
512,"Apr., 2009",2009/04,"Cook County, IL",17031,38,41.8197385,-87.756525
513,"Apr., 2009",2009/04,"Jefferson Parish, LA",22051,10,29.8502657,-90.1293894
514,"Apr., 2009",2009/04,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
515,"Apr., 2009",2009/04,"Baltimore city, MD",24510,13,39.2559916,-76.634341
516,"Apr., 2009",2009/04,"Wayne County, MI",26163,28,42.2682408,-83.2844172
517,"Apr., 2009",2009/04,"Broome County, NY",36007,11,42.1455623,-75.8404114
518,"Apr., 2009",2009/04,"Kings County, NY",36047,11,40.64530975,-73.95502303
519,"Apr., 2009",2009/04,"Allegheny County, PA",42003,11,40.4597204,-79.9760405
520,"Apr., 2009",2009/04,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504
521,"Apr., 2009",2009/04,"Shelby County, TN",47157,10,35.1782557,-89.8739775
522,"Apr., 2009",2009/04,"Dallas County, TX",48113,13,32.7620405,-96.7790069
523,"Apr., 2009",2009/04,"Harris County, TX",48201,31,29.8119769,-95.3741247
524,"May, 2009",2009/05,"Jefferson County, AL",1073,11,33.5228184,-86.9164513
525,"May, 2009",2009/05,"Maricopa County, AZ",4013,15,33.34883,-112.49123
526,"May, 2009",2009/05,"Los Angeles County, CA",6037,56,34.3155072,-118.2096814
527,"May, 2009",2009/05,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144
528,"May, 2009",2009/05,"Duval County, FL",12031,10,30.3540073,-81.6632109
529,"May, 2009",2009/05,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
530,"May, 2009",2009/05,"Cook County, IL",17031,51,41.8197385,-87.756525
531,"May, 2009",2009/05,"Marion County, IN",18097,12,39.7810289,-86.1365457
532,"May, 2009",2009/05,"Jefferson Parish, LA",22051,13,29.8502657,-90.1293894
533,"May, 2009",2009/05,"Orleans Parish, LA",22071,18,30.0801436,-89.9319134
534,"May, 2009",2009/05,"Baltimore city, MD",24510,16,39.2559916,-76.634341
535,"May, 2009",2009/05,"Wayne County, MI",26163,36,42.2682408,-83.2844172
536,"May, 2009",2009/05,"St. Louis city, MO",29510,12,38.6267938,-90.19770345
537,"May, 2009",2009/05,"Kings County, NY",36047,12,40.64530975,-73.95502303
538,"May, 2009",2009/05,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504
539,"May, 2009",2009/05,"Dallas County, TX",48113,16,32.7620405,-96.7790069
540,"May, 2009",2009/05,"Harris County, TX",48201,35,29.8119769,-95.3741247
541,"May, 2009",2009/05,"Milwaukee County, WI",55079,11,43.01641545,-87.97373035
542,"Jun., 2009",2009/06,"Maricopa County, AZ",4013,17,33.34883,-112.49123
543,"Jun., 2009",2009/06,"Los Angeles County, CA",6037,44,34.3155072,-118.2096814
544,"Jun., 2009",2009/06,"District of Columbia, DC",11001,10,38.8949549,-77.0366456
545,"Jun., 2009",2009/06,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
546,"Jun., 2009",2009/06,"Fulton County, GA",13121,11,34.0580391,-84.2961283
547,"Jun., 2009",2009/06,"Cook County, IL",17031,47,41.8197385,-87.756525
548,"Jun., 2009",2009/06,"Wyandotte County, KS",20209,10,39.1090458,-94.767624
549,"Jun., 2009",2009/06,"Jefferson Parish, LA",22051,11,29.8502657,-90.1293894
550,"Jun., 2009",2009/06,"Orleans Parish, LA",22071,17,30.0801436,-89.9319134
551,"Jun., 2009",2009/06,"Baltimore city, MD",24510,11,39.2559916,-76.634341
552,"Jun., 2009",2009/06,"Wayne County, MI",26163,31,42.2682408,-83.2844172
553,"Jun., 2009",2009/06,"Kings County, NY",36047,10,40.64530975,-73.95502303
554,"Jun., 2009",2009/06,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504
555,"Jun., 2009",2009/06,"Shelby County, TN",47157,10,35.1782557,-89.8739775
556,"Jun., 2009",2009/06,"Dallas County, TX",48113,13,32.7620405,-96.7790069
557,"Jun., 2009",2009/06,"Harris County, TX",48201,31,29.8119769,-95.3741247
558,"Jul., 2009",2009/07,"Maricopa County, AZ",4013,16,33.34883,-112.49123
559,"Jul., 2009",2009/07,"Alameda County, CA",6001,12,37.6090291,-121.899142
560,"Jul., 2009",2009/07,"Contra Costa County, CA",6013,13,37.9034806,-121.9175345
561,"Jul., 2009",2009/07,"Kern County, CA",6029,10,35.3145701,-118.7538222
562,"Jul., 2009",2009/07,"Los Angeles County, CA",6037,56,34.3155072,-118.2096814
563,"Jul., 2009",2009/07,"District of Columbia, DC",11001,13,38.8949549,-77.0366456
564,"Jul., 2009",2009/07,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
565,"Jul., 2009",2009/07,"DeKalb County, GA",13089,11,33.7575613,-84.2186508
566,"Jul., 2009",2009/07,"Fulton County, GA",13121,14,34.0580391,-84.2961283
567,"Jul., 2009",2009/07,"Cook County, IL",17031,52,41.8197385,-87.756525
568,"Jul., 2009",2009/07,"East Baton Rouge Parish, LA",22033,14,30.5254797,-91.0899217
569,"Jul., 2009",2009/07,"Orleans Parish, LA",22071,21,30.0801436,-89.9319134
570,"Jul., 2009",2009/07,"Baltimore city, MD",24510,13,39.2559916,-76.634341
571,"Jul., 2009",2009/07,"Wayne County, MI",26163,24,42.2682408,-83.2844172
572,"Jul., 2009",2009/07,"Essex County, NJ",34013,12,40.7913922,-74.2479444
573,"Jul., 2009",2009/07,"Kings County, NY",36047,29,40.64530975,-73.95502303
574,"Jul., 2009",2009/07,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504
575,"Jul., 2009",2009/07,"Davidson County, TN",47037,10,36.189724,-86.7857862
576,"Jul., 2009",2009/07,"Shelby County, TN",47157,16,35.1782557,-89.8739775
577,"Jul., 2009",2009/07,"Dallas County, TX",48113,10,32.7620405,-96.7790069
578,"Jul., 2009",2009/07,"Harris County, TX",48201,35,29.8119769,-95.3741247
579,"Aug., 2009",2009/08,"Maricopa County, AZ",4013,11,33.34883,-112.49123
580,"Aug., 2009",2009/08,"Alameda County, CA",6001,10,37.6090291,-121.899142
581,"Aug., 2009",2009/08,"Contra Costa County, CA",6013,10,37.9034806,-121.9175345
582,"Aug., 2009",2009/08,"Los Angeles County, CA",6037,57,34.3155072,-118.2096814
583,"Aug., 2009",2009/08,"District of Columbia, DC",11001,10,38.8949549,-77.0366456
584,"Aug., 2009",2009/08,"Duval County, FL",12031,10,30.3540073,-81.6632109
585,"Aug., 2009",2009/08,"Miami-Dade County, FL",12086,20,25.6364246,-80.4989467
586,"Aug., 2009",2009/08,"Cook County, IL",17031,47,41.8197385,-87.756525
587,"Aug., 2009",2009/08,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134
588,"Aug., 2009",2009/08,"Baltimore city, MD",24510,11,39.2559916,-76.634341
589,"Aug., 2009",2009/08,"Wayne County, MI",26163,30,42.2682408,-83.2844172
590,"Aug., 2009",2009/08,"Bronx County, NY",36005,12,40.85703325,-73.83669616
591,"Aug., 2009",2009/08,"Erie County, NY",36029,16,42.7164263,-78.7620327
592,"Aug., 2009",2009/08,"Kings County, NY",36047,14,40.64530975,-73.95502303
593,"Aug., 2009",2009/08,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504
594,"Aug., 2009",2009/08,"Shelby County, TN",47157,13,35.1782557,-89.8739775
595,"Aug., 2009",2009/08,"Harris County, TX",48201,39,29.8119769,-95.3741247
596,"Sep., 2009",2009/09,"Maricopa County, AZ",4013,14,33.34883,-112.49123
597,"Sep., 2009",2009/09,"Alameda County, CA",6001,12,37.6090291,-121.899142
598,"Sep., 2009",2009/09,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814
599,"Sep., 2009",2009/09,"Duval County, FL",12031,11,30.3540073,-81.6632109
600,"Sep., 2009",2009/09,"Miami-Dade County, FL",12086,10,25.6364246,-80.4989467
601,"Sep., 2009",2009/09,"Cook County, IL",17031,42,41.8197385,-87.756525
602,"Sep., 2009",2009/09,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
603,"Sep., 2009",2009/09,"Baltimore city, MD",24510,18,39.2559916,-76.634341
604,"Sep., 2009",2009/09,"Wayne County, MI",26163,32,42.2682408,-83.2844172
605,"Sep., 2009",2009/09,"Clark County, NV",32003,12,36.13440979,-115.0472645
606,"Sep., 2009",2009/09,"Kings County, NY",36047,13,40.64530975,-73.95502303
607,"Sep., 2009",2009/09,"Philadelphia County, PA",42101,27,40.0114538,-75.1326504
608,"Sep., 2009",2009/09,"Shelby County, TN",47157,13,35.1782557,-89.8739775
609,"Sep., 2009",2009/09,"Dallas County, TX",48113,15,32.7620405,-96.7790069
610,"Sep., 2009",2009/09,"Harris County, TX",48201,33,29.8119769,-95.3741247
611,"Oct., 2009",2009/10,"Maricopa County, AZ",4013,10,33.34883,-112.49123
612,"Oct., 2009",2009/10,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814
613,"Oct., 2009",2009/10,"Sacramento County, CA",6067,10,38.4732259,-121.2980707
614,"Oct., 2009",2009/10,"District of Columbia, DC",11001,15,38.8949549,-77.0366456
615,"Oct., 2009",2009/10,"Duval County, FL",12031,11,30.3540073,-81.6632109
616,"Oct., 2009",2009/10,"Cook County, IL",17031,39,41.8197385,-87.756525
617,"Oct., 2009",2009/10,"Lake County, IN",18089,12,41.4193829,-87.3692227
618,"Oct., 2009",2009/10,"Baltimore city, MD",24510,13,39.2559916,-76.634341
619,"Oct., 2009",2009/10,"Wayne County, MI",26163,18,42.2682408,-83.2844172
620,"Oct., 2009",2009/10,"St. Louis city, MO",29510,18,38.6267938,-90.19770345
621,"Oct., 2009",2009/10,"Kings County, NY",36047,11,40.64530975,-73.95502303
622,"Oct., 2009",2009/10,"Franklin County, OH",39049,12,40.0283162,-83.0076657
623,"Oct., 2009",2009/10,"Philadelphia County, PA",42101,27,40.0114538,-75.1326504
624,"Oct., 2009",2009/10,"Dallas County, TX",48113,20,32.7620405,-96.7790069
625,"Oct., 2009",2009/10,"Harris County, TX",48201,22,29.8119769,-95.3741247
626,"Nov., 2009",2009/11,"Alameda County, CA",6001,11,37.6090291,-121.899142
627,"Nov., 2009",2009/11,"Los Angeles County, CA",6037,45,34.3155072,-118.2096814
628,"Nov., 2009",2009/11,"Miami-Dade County, FL",12086,23,25.6364246,-80.4989467
629,"Nov., 2009",2009/11,"Orange County, FL",12095,11,28.495156,-81.3111658
630,"Nov., 2009",2009/11,"Palm Beach County, FL",12099,11,26.6279798,-80.4494174
631,"Nov., 2009",2009/11,"Cook County, IL",17031,38,41.8197385,-87.756525
632,"Nov., 2009",2009/11,"Baltimore city, MD",24510,18,39.2559916,-76.634341
633,"Nov., 2009",2009/11,"Wayne County, MI",26163,21,42.2682408,-83.2844172
634,"Nov., 2009",2009/11,"St. Louis city, MO",29510,12,38.6267938,-90.19770345
635,"Nov., 2009",2009/11,"Essex County, NJ",34013,13,40.7913922,-74.2479444
636,"Nov., 2009",2009/11,"Kings County, NY",36047,12,40.64530975,-73.95502303
637,"Nov., 2009",2009/11,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504
638,"Nov., 2009",2009/11,"Shelby County, TN",47157,10,35.1782557,-89.8739775
639,"Nov., 2009",2009/11,"Dallas County, TX",48113,17,32.7620405,-96.7790069
640,"Nov., 2009",2009/11,"Harris County, TX",48201,27,29.8119769,-95.3741247
641,"Dec., 2009",2009/12,"Maricopa County, AZ",4013,11,33.34883,-112.49123
642,"Dec., 2009",2009/12,"Los Angeles County, CA",6037,43,34.3155072,-118.2096814
643,"Dec., 2009",2009/12,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144
644,"Dec., 2009",2009/12,"Duval County, FL",12031,15,30.3540073,-81.6632109
645,"Dec., 2009",2009/12,"Fulton County, GA",13121,12,34.0580391,-84.2961283
646,"Dec., 2009",2009/12,"Cook County, IL",17031,42,41.8197385,-87.756525
647,"Dec., 2009",2009/12,"Baltimore city, MD",24510,14,39.2559916,-76.634341
648,"Dec., 2009",2009/12,"Wayne County, MI",26163,24,42.2682408,-83.2844172
649,"Dec., 2009",2009/12,"Essex County, NJ",34013,12,40.7913922,-74.2479444
650,"Dec., 2009",2009/12,"Bronx County, NY",36005,11,40.85703325,-73.83669616
651,"Dec., 2009",2009/12,"Kings County, NY",36047,12,40.64530975,-73.95502303
652,"Dec., 2009",2009/12,"Allegheny County, PA",42003,11,40.4597204,-79.9760405
653,"Dec., 2009",2009/12,"Philadelphia County, PA",42101,15,40.0114538,-75.1326504
654,"Dec., 2009",2009/12,"Dallas County, TX",48113,14,32.7620405,-96.7790069
655,"Dec., 2009",2009/12,"Harris County, TX",48201,21,29.8119769,-95.3741247
656,"Jan., 2010",2010/01,"Maricopa County, AZ",4013,21,33.34883,-112.49123
657,"Jan., 2010",2010/01,"Los Angeles County, CA",6037,39,34.3155072,-118.2096814
658,"Jan., 2010",2010/01,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
659,"Jan., 2010",2010/01,"Palm Beach County, FL",12099,10,26.6279798,-80.4494174
660,"Jan., 2010",2010/01,"Cook County, IL",17031,23,41.8197385,-87.756525
661,"Jan., 2010",2010/01,"Marion County, IN",18097,14,39.7810289,-86.1365457
662,"Jan., 2010",2010/01,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
663,"Jan., 2010",2010/01,"Wayne County, MI",26163,24,42.2682408,-83.2844172
664,"Jan., 2010",2010/01,"Jackson County, MO",29095,11,40.6531945,-106.3447246
665,"Jan., 2010",2010/01,"Clark County, NV",32003,15,36.13440979,-115.0472645
666,"Jan., 2010",2010/01,"Philadelphia County, PA",42101,13,40.0114538,-75.1326504
667,"Jan., 2010",2010/01,"Harris County, TX",48201,21,29.8119769,-95.3741247
668,"Feb., 2010",2010/02,"Maricopa County, AZ",4013,15,33.34883,-112.49123
669,"Feb., 2010",2010/02,"Los Angeles County, CA",6037,32,34.3155072,-118.2096814
670,"Feb., 2010",2010/02,"Cook County, IL",17031,15,41.8197385,-87.756525
671,"Feb., 2010",2010/02,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134
672,"Feb., 2010",2010/02,"Wayne County, MI",26163,15,42.2682408,-83.2844172
673,"Feb., 2010",2010/02,"Queens County, NY",36081,10,40.6524927,-73.79142142
674,"Feb., 2010",2010/02,"Philadelphia County, PA",42101,14,40.0114538,-75.1326504
675,"Feb., 2010",2010/02,"Dallas County, TX",48113,11,32.7620405,-96.7790069
676,"Feb., 2010",2010/02,"Harris County, TX",48201,28,29.8119769,-95.3741247
677,"Mar., 2010",2010/03,"Maricopa County, AZ",4013,13,33.34883,-112.49123
678,"Mar., 2010",2010/03,"Alameda County, CA",6001,14,37.6090291,-121.899142
679,"Mar., 2010",2010/03,"Los Angeles County, CA",6037,57,34.3155072,-118.2096814
680,"Mar., 2010",2010/03,"Sacramento County, CA",6067,10,38.4732259,-121.2980707
681,"Mar., 2010",2010/03,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467
682,"Mar., 2010",2010/03,"Cook County, IL",17031,31,41.8197385,-87.756525
683,"Mar., 2010",2010/03,"Marion County, IN",18097,10,39.7810289,-86.1365457
684,"Mar., 2010",2010/03,"Orleans Parish, LA",22071,19,30.0801436,-89.9319134
685,"Mar., 2010",2010/03,"Baltimore city, MD",24510,16,39.2559916,-76.634341
686,"Mar., 2010",2010/03,"Wayne County, MI",26163,23,42.2682408,-83.2844172
687,"Mar., 2010",2010/03,"Franklin County, OH",39049,13,40.0283162,-83.0076657
688,"Mar., 2010",2010/03,"Hamilton County, OH",39061,11,39.2085354,-84.5501874
689,"Mar., 2010",2010/03,"Philadelphia County, PA",42101,28,40.0114538,-75.1326504
690,"Mar., 2010",2010/03,"Shelby County, TN",47157,10,35.1782557,-89.8739775
691,"Mar., 2010",2010/03,"Dallas County, TX",48113,17,32.7620405,-96.7790069
692,"Mar., 2010",2010/03,"Harris County, TX",48201,24,29.8119769,-95.3741247
693,"Apr., 2010",2010/04,"Los Angeles County, CA",6037,53,34.3155072,-118.2096814
694,"Apr., 2010",2010/04,"San Diego County, CA",6073,10,32.9637838,-116.7706277
695,"Apr., 2010",2010/04,"Duval County, FL",12031,10,30.3540073,-81.6632109
696,"Apr., 2010",2010/04,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467
697,"Apr., 2010",2010/04,"Palm Beach County, FL",12099,10,26.6279798,-80.4494174
698,"Apr., 2010",2010/04,"Fulton County, GA",13121,10,34.0580391,-84.2961283
699,"Apr., 2010",2010/04,"Cook County, IL",17031,45,41.8197385,-87.756525
700,"Apr., 2010",2010/04,"Marion County, IN",18097,10,39.7810289,-86.1365457
701,"Apr., 2010",2010/04,"Orleans Parish, LA",22071,17,30.0801436,-89.9319134
702,"Apr., 2010",2010/04,"Baltimore city, MD",24510,12,39.2559916,-76.634341
703,"Apr., 2010",2010/04,"Wayne County, MI",26163,29,42.2682408,-83.2844172
704,"Apr., 2010",2010/04,"Jackson County, MO",29095,10,40.6531945,-106.3447246
705,"Apr., 2010",2010/04,"St. Louis city, MO",29510,12,38.6267938,-90.19770345
706,"Apr., 2010",2010/04,"Kings County, NY",36047,11,40.64530975,-73.95502303
707,"Apr., 2010",2010/04,"Franklin County, OH",39049,13,40.0283162,-83.0076657
708,"Apr., 2010",2010/04,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504
709,"Apr., 2010",2010/04,"Dallas County, TX",48113,11,32.7620405,-96.7790069
710,"Apr., 2010",2010/04,"Harris County, TX",48201,19,29.8119769,-95.3741247
711,"May, 2010",2010/05,"Maricopa County, AZ",4013,13,33.34883,-112.49123
712,"May, 2010",2010/05,"Los Angeles County, CA",6037,61,34.3155072,-118.2096814
713,"May, 2010",2010/05,"Riverside County, CA",6065,10,33.7219991,-116.0372472
714,"May, 2010",2010/05,"District of Columbia, DC",11001,11,38.8949549,-77.0366456
715,"May, 2010",2010/05,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467
716,"May, 2010",2010/05,"Cook County, IL",17031,54,41.8197385,-87.756525
717,"May, 2010",2010/05,"Marion County, IN",18097,12,39.7810289,-86.1365457
718,"May, 2010",2010/05,"East Baton Rouge Parish, LA",22033,14,30.5254797,-91.0899217
719,"May, 2010",2010/05,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134
720,"May, 2010",2010/05,"Baltimore city, MD",24510,14,39.2559916,-76.634341
721,"May, 2010",2010/05,"Wayne County, MI",26163,27,42.2682408,-83.2844172
722,"May, 2010",2010/05,"Kings County, NY",36047,12,40.64530975,-73.95502303
723,"May, 2010",2010/05,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504
724,"May, 2010",2010/05,"Harris County, TX",48201,32,29.8119769,-95.3741247
725,"May, 2010",2010/05,"Tarrant County, TX",48439,11,32.7513658,-97.335696
726,"Jun., 2010",2010/06,"Alameda County, CA",6001,11,37.6090291,-121.899142
727,"Jun., 2010",2010/06,"Los Angeles County, CA",6037,38,34.3155072,-118.2096814
728,"Jun., 2010",2010/06,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
729,"Jun., 2010",2010/06,"Fulton County, GA",13121,11,34.0580391,-84.2961283
730,"Jun., 2010",2010/06,"Cook County, IL",17031,53,41.8197385,-87.756525
731,"Jun., 2010",2010/06,"Lake County, IN",18089,12,41.4193829,-87.3692227
732,"Jun., 2010",2010/06,"East Baton Rouge Parish, LA",22033,12,30.5254797,-91.0899217
